timestamp,temperature,wind_speed,dust_levels,power_demand
2022-01-01 02:00:00,-0.23126619508697144,-0.06287677711626116,-1.2903764288816837,0.4517600294375933
2022-01-01 03:00:00,0.6252619686978755,1.0285825006265195,-0.0879376866263531,1.8522959743306968
2022-01-01 04:00:00,0.6524992819348663,0.4562513536821857,-0.12765143176460036,2.7643219397441006
2022-01-01 05:00:00,-0.7497703407752602,-0.6202097937261793,-0.4825541816625649,-0.27315639552467674
2022-01-01 06:00:00,1.1611295497839758,0.6228932345603676,-0.7046312949191244,1.4200359752385547
2022-01-01 07:00:00,1.5177539676271226,2.0591140261082823,1.5552001850638977,1.5923854815512297
2022-01-01 08:00:00,0.1658680541361494,-0.6721477359298078,2.194724339064969,-0.32003536433053725
2022-01-01 09:00:00,0.7149093076913535,1.7994253024268119,1.6959935206025463,1.2577376081012206
2022-01-01 10:00:00,1.346365120340605,-0.4431276087751222,-0.8673671262104097,0.8601259622467575
2022-01-01 11:00:00,0.6577398761574191,0.8307774950377087,2.024440890171613,-0.2747040414177987
2022-01-01 12:00:00,-1.2387131735673034,-0.1532738942306423,1.817140780694143,-0.3464692889498192
2022-01-01 13:00:00,0.40097861899442505,-0.08338937841944838,2.3232591618518765,-0.2846963196882718
2022-01-01 14:00:00,0.28105597914346836,0.38671703448737527,1.6140271482707613,-1.1163278387236315
2022-01-01 15:00:00,1.1082038815196635,0.7637233457901599,1.0043619681044236,1.8080356894720813
2022-01-01 16:00:00,0.5208083026213962,1.0482719895469004,0.5679712297719061,2.715194396472482
2022-01-01 17:00:00,-0.9803889233633571,-0.6213446784893712,1.8334355909176963,1.4710830295157011
2022-01-01 18:00:00,0.4576923795555463,0.2164401857711752,0.655644950158641,0.785500435004617
2022-01-01 19:00:00,-0.38018076825936387,0.8130419203748998,3.6421342774046517,0.3882219758648655
2022-01-01 20:00:00,0.9983973973143863,-0.17819893393305164,0.9186210096661009,-0.7579392109503518
2022-01-01 21:00:00,0.5153717714437795,0.4249358954995178,-1.4747316175959555,-0.06348493438197245
2022-01-01 22:00:00,0.7489377361543945,1.9049990286417848,-1.3906916741633961,0.9527427788807836
2022-01-01 23:00:00,0.2607994143212366,0.01541160237136957,0.5624427241928407,-1.1369425444831394
2022-01-02 00:00:00,-0.14080648587915467,0.26538952084760564,-1.594367157500669,-0.4309618251478664
2022-01-02 01:00:00,-0.004250743072945484,1.025491877151804,1.0628205562667226,-1.3769232628254138
2022-01-02 02:00:00,-0.5965545490804264,0.24700657337945567,0.5686752983263529,0.48791323444002255
2022-01-02 03:00:00,-0.049829278778481534,-0.4776274962181678,0.5453122503525901,1.9047836233300945
2022-01-02 05:00:00,1.9411878968954681,-0.48333270633736136,1.850035880767371,0.3631001675633071
2022-01-02 06:00:00,2.0781344368124426,2.22714491927059,0.06887803878591586,1.7093210671447046
2022-01-02 07:00:00,0.4885387479395113,1.9250148174148072,1.9366182168570194,-0.5683244764707724
2022-01-02 08:00:00,-0.3408189480992082,0.6554711309628477,0.740765303968142,0.9312179377881784
2022-01-02 09:00:00,-0.5997828977738381,-1.332694926496256,-0.7780563226212376,1.5646654128169852
2022-01-02 10:00:00,0.6085102595880733,1.633020158161436,0.16821634633288,0.07324909168477145
2022-01-02 11:00:00,2.2624101327420414,0.3460545557682848,-0.843731786730598,-0.5850159052649719
2022-01-02 12:00:00,-0.26447843583890784,0.6074700387043183,0.5902177774791842,1.9930353567171553
2022-01-02 13:00:00,0.48002387929325085,0.4688095319942424,1.148669729226264,1.4599875425874353
2022-01-02 14:00:00,1.474661221397096,-1.1695998925840012,1.074953046856597,-0.1543357249624776
2022-01-02 15:00:00,0.5084477705685404,-1.1174858163571098,0.6432836903271858,2.6676008254937287
2022-01-02 16:00:00,0.013621310785786822,0.7333754403877839,0.9917867612568141,2.144737525995757
